数据ID|资源名称|资源路径|资源包名称|资源名-用于加载
1822|NoticeGrid.prefab|GUI/NoticeGrid|0|0
1823|OperatingUI.prefab|GUI/OperatingUI|0|0
1824|PacakgeEquipNewInfo.prefab|GUI/PacakgeEquipNewInfo|0|0
1825|PackageEquipInfoAttr.prefab|GUI/PackageEquipInfoAttr|0|0
1826|PackageEquipInfoDiamon.prefab|GUI/PackageEquipInfoDiamon|0|0
1827|PackageItemGrid.prefab|GUI/PackageItemGrid|0|0
1828|PropInfoDetailEffectNum.prefab|GUI/PropInfoDetailEffectNum|0|0
1829|PropInfoDetailPrice.prefab|GUI/PropInfoDetailPrice|0|0
1830|PropInfoDetailStack.prefab|GUI/PropInfoDetailStack|0|0
1831|RTTModel.prefab|GUI/RTTModel|0|0
1832|RuneUI.prefab|GUI/RuneUI|0|0
1833|RuneUIInsetGridInfo.prefab|GUI/RuneUIInsetGridInfo|0|0
1834|RuneUIInsetGridInfotest.prefab|GUI/RuneUIInsetGridInfotest|0|0
1835|SanctuaryUI.prefab|GUI/SanctuaryUI|0|0
1836|SandFX.prefab|GUI/SandFX|0|0
1837|SettingsUI.prefab|GUI/SettingsUI|0|0
1838|SkillUI.prefab|GUI/SkillUI|0|0
1839|SoceityUIMessageGrid.prefab|GUI/SoceityUIMessageGrid|0|0
1840|SocialSheet.prefab|GUI/SocialSheet|0|0
1841|SocietyUI.prefab|GUI/SocietyUI|0|0
1842|SplitBattleBillboard.prefab|GUI/SplitBattleBillboard|0|0
1843|StarLevelInfo.prefab|GUI/StarLevelInfo|0|0
1844|StrenthenDialogIconGrid.prefab|GUI/StrenthenDialogIconGrid|0|0
1845|StrenthUI.prefab|GUI/StrenthUI|0|0
1846|SuperBattleBillboard.prefab|GUI/SuperBattleBillboard|0|0
1847|Task.prefab|GUI/Task|0|0
1848|TaskBillboard.prefab|GUI/TaskBillboard|0|0
1849|TaskUI.prefab|GUI/TaskUI|0|0
1850|TimeLimitActivityGrid.prefab|GUI/TimeLimitActivityGrid|0|0
1851|TimeLimitActivityUI.prefab|GUI/TimeLimitActivityUI|0|0
1852|TongListGrid.prefab|GUI/TongListGrid|0|0
1853|TongUI.prefab|GUI/TongUI|0|0
1854|TowerRewardUnit.prefab|GUI/TowerRewardUnit|0|0
1855|VIPInfoGrid.prefab|GUI/VIPInfoGrid|0|0
1856|VIPInfoUI.prefab|GUI/VIPInfoUI|0|0
1857|WeekRankDialogBodyGrid.prefab|GUI/WeekRankDialogBodyGrid|0|0
1858|WeekRankDialogRewardItem.prefab|GUI/WeekRankDialogRewardItem|0|0
1859|AvatarLevel.bytes|hmf/AvatarLevel|0|0
1860|AvatarModel.bytes|hmf/AvatarModel|0|0
1861|BodyEnhanceData.bytes|hmf/BodyEnhanceData|0|0
1862|BT_AI.bytes|hmf/BT_AI|0|0
1863|ChineseData.bytes|hmf/ChineseData|0|0
1864|ControllerOfWeapon.bytes|hmf/ControllerOfWeapon|0|0
1865|CuesData.bytes|hmf/CuesData|0|0
1866|Drop.bytes|hmf/Drop|0|0
1867|Equip.bytes|hmf/Equip|0|0
1868|FXData.bytes|hmf/FXData|0|0
1869|GlobalData.bytes|hmf/GlobalData|0|0
1870|Icon.bytes|hmf/Icon|0|0
1871|InitItems.bytes|hmf/InitItems|0|0
1872|ItemCom.bytes|hmf/ItemCom|0|0
1873|ItemDeEquipValues.bytes|hmf/ItemDeEquipValues|0|0
1874|ItemEquipment.bytes|hmf/ItemEquipment|0|0
1875|ItemEquipValues.bytes|hmf/ItemEquipValues|0|0
1876|ItemJewel.bytes|hmf/ItemJewel|0|0
1877|ItemOthers.bytes|hmf/ItemOthers|0|0
1878|ItemSuitEquipments.bytes|hmf/ItemSuitEquipments|0|0
1879|LevelPrams.bytes|hmf/LevelPrams|0|0
1880|map_setting.bytes|hmf/map_setting|0|0
1881|MarketData.bytes|hmf/MarketData|0|0
1882|Mission.bytes|hmf/Mission|0|0
1883|MissionEvent.bytes|hmf/MissionEvent|0|0
1884|Monster.bytes|hmf/Monster|0|0
1885|MySkillTest.bytes|hmf/MySkillTest|0|0
1886|PassiveSkillEffect.bytes|hmf/PassiveSkillEffect|0|0
1887|PropertyEffect.bytes|hmf/PropertyEffect|0|0
1888|Reward.bytes|hmf/Reward|0|0
1889|role_data.bytes|hmf/role_data|0|0
1890|Rune.bytes|hmf/Rune|0|0
1891|RunePosiUnLock.bytes|hmf/RunePosiUnLock|0|0
1892|RuneRandom.bytes|hmf/RuneRandom|0|0
1893|RuneRandomPay.bytes|hmf/RuneRandomPay|0|0
1894|RuneVocation.bytes|hmf/RuneVocation|0|0
1895|SkillBuff.bytes|hmf/SkillBuff|0|0
1896|SkillData.bytes|hmf/SkillData|0|0
1897|SkillState.bytes|hmf/SkillState|0|0
1898|SoundData.bytes|hmf/SoundData|0|0
1899|SpawnPointLevel.bytes|hmf/SpawnPointLevel|0|0
1900|SpellData.bytes|hmf/SpellData|0|0
1901|SpiritId2Point.bytes|hmf/SpiritId2Point|0|0
1902|SpiritInitMarks.bytes|hmf/SpiritInitMarks|0|0
1903|SpiritInitSkills.bytes|hmf/SpiritInitSkills|0|0
1904|SpiritLevelData_Mark.bytes|hmf/SpiritLevelData_Mark|0|0
1905|SpiritLevelData_Skill.bytes|hmf/SpiritLevelData_Skill|0|0
1906|SpiritSlotAndLevel_Mark.bytes|hmf/SpiritSlotAndLevel_Mark|0|0
1907|SpiritSlotAndLevel_Skill.bytes|hmf/SpiritSlotAndLevel_Skill|0|0
1908|TaskData.bytes|hmf/TaskData|0|0
1909|teleport_setting.bytes|hmf/teleport_setting|0|0
1910|TowerReward.bytes|hmf/TowerReward|0|0
1911|body01.png|Images/body01|0|0
1912|body02.png|Images/body02|0|0
1913|body03.png|Images/body03|0|0
1914|body04.png|Images/body04|0|0
1915|ChargeRewardUIBG.png|Images/ChargeRewardUIBG|0|0
1916|fb-da.png|Images/fb-da|0|0
1917|fb-db.png|Images/fb-db|0|0
1918|fb-dc.png|Images/fb-dc|0|0
1919|fb-ds.png|Images/fb-ds|0|0
1920|fb_dt.png|Images/fb_dt|0|0
1921|fb_jx.png|Images/fb_jx|0|0
1922|fb_shijieditu.png|Images/fb_shijieditu|0|0
1923|js_bj.png|Images/js_bj|0|0
1924|lianjin.png|Images/lianjin|0|0
1925|loding.png|Images/loding|0|0
1926|logobg.png|Images/logobg|0|0
1927|LogoDiamond.png|Images/LogoDiamond|0|0
1928|logofg.png|Images/logofg|0|0
1929|MogoTeachUI.png|Images/MogoTeachUI|0|0
1930|npc01.png|Images/npc01|0|0
1931|npc02.png|Images/npc02|0|0
1932|npc03.png|Images/npc03|0|0
1933|npc04.png|Images/npc04|0|0
1934|npc05.png|Images/npc05|0|0
1935|npc06.png|Images/npc06|0|0
1936|rwwc.png|Images/rwwc|0|0
1937|sj.png|Images/sj|0|0
1938|t_e.png|Images/t_e|0|0
1939|t_j.png|Images/t_j|0|0
1940|t_l.png|Images/t_l|0|0
1941|t_m.png|Images/t_m|0|0
1942|DebugUI.prefab|MogoUI/DebugUI|0|0
1943|MogoAngelUI.mat|MogoUI/MogoAngelUI|0|0
1944|MogoAngelUI.prefab|MogoUI/MogoAngelUI|0|0
1945|MogoArenaUI.mat|MogoUI/MogoArenaUI|0|0
1946|MogoArenaUI.prefab|MogoUI/MogoArenaUI|0|0
1947|MogoAssistantUI.mat|MogoUI/MogoAssistantUI|0|0
1948|MogoAssistantUI.prefab|MogoUI/MogoAssistantUI|0|0
1949|MogoBackgroundUI.mat|MogoUI/MogoBackgroundUI|0|0
1950|MogoBackgroundUI.prefab|MogoUI/MogoBackgroundUI|0|0
1951|MogoButtonUI.mat|MogoUI/MogoButtonUI|0|0
1952|MogoButtonUI.prefab|MogoUI/MogoButtonUI|0|0
1953|MogoChallengeUI.mat|MogoUI/MogoChallengeUI|0|0
1954|MogoChallengeUI.prefab|MogoUI/MogoChallengeUI|0|0
1955|MogoCommunityUI.mat|MogoUI/MogoCommunityUI|0|0
1956|MogoCommunityUI.prefab|MogoUI/MogoCommunityUI|0|0
1957|MogoDoorOfBury.mat|MogoUI/MogoDoorOfBury|0|0
1958|MogoDoorOfBury.prefab|MogoUI/MogoDoorOfBury|0|0
1959|MogoDragonUI.mat|MogoUI/MogoDragonUI|0|0
1960|MogoDragonUI.prefab|MogoUI/MogoDragonUI|0|0
1961|MogoInstanceUI.mat|MogoUI/MogoInstanceUI|0|0
1962|MogoInstanceUI.prefab|MogoUI/MogoInstanceUI|0|0
1963|MogoItemUI.mat|MogoUI/MogoItemUI|0|0
1964|MogoItemUI.prefab|MogoUI/MogoItemUI|0|0
1965|MogoLoginUI.mat|MogoUI/MogoLoginUI|0|0
1966|MogoLoginUI.prefab|MogoUI/MogoLoginUI|0|0
1967|MogoNormalMainUI.mat|MogoUI/MogoNormalMainUI|0|0
1968|MogoNormalMainUI.prefab|MogoUI/MogoNormalMainUI|0|0
1969|MogoOperatingUI.mat|MogoUI/MogoOperatingUI|0|0
1970|MogoOperatingUI.prefab|MogoUI/MogoOperatingUI|0|0
1971|MogoSanctuaryUI.mat|MogoUI/MogoSanctuaryUI|0|0
1972|MogoSanctuaryUI.prefab|MogoUI/MogoSanctuaryUI|0|0
1973|MogoSkillUI.mat|MogoUI/MogoSkillUI|0|0
1974|MogoSkillUI.prefab|MogoUI/MogoSkillUI|0|0
1975|MogoTeachUI.mat|MogoUI/MogoTeachUI|0|0
1976|MogoTeachUI.prefab|MogoUI/MogoTeachUI|0|0
1977|MogoTopUI.mat|MogoUI/MogoTopUI|0|0
1978|MogoTopUI.prefab|MogoUI/MogoTopUI|0|0
1979|MogoUIMat.mat|MogoUI/MogoUIMat|0|0
1980|SocietyUI .mat|MogoUI/SocietyUI |0|0
1981|SocietyUI .prefab|MogoUI/SocietyUI |0|0
1982|10002_Login.prefab|Scences/10002_Login/10002_Login|0|0
1983|10003_ChooseCharactor.prefab|Scences/10003_ChooseCharactor/10003_ChooseCharactor|0|0
1984|10003_Lightmap.exr|Scences/10003_ChooseCharactor/10003_Lightmap|0|0
1985|10003_ShowSkill.prefab|Scences/10003_ChooseCharactor/10003_ShowSkill|0|0
1986|10004_City.prefab|Scences/10004_City/10004_City|0|0
1987|10004_Dynamic.prefab|Scences/10004_City/10004_Dynamic|0|0
1988|10004_Lightmap.exr|Scences/10004_City/10004_Lightmap|0|0
1989|10004_PathPoint.prefab|Scences/10004_City/10004_PathPoint|0|0
1990|10100_Dynamic.prefab|Scences/10100_Experience/10100_Dynamic|0|0
1991|10100_Experience.prefab|Scences/10100_Experience/10100_Experience|0|0
1992|10100_Lightmap.exr|Scences/10100_Experience/10100_Lightmap|0|0
1993|10101A.prefab|Scences/10101_Training/10101A|0|0
1994|10101A_Lightmap.exr|Scences/10101_Training/10101A_Lightmap|0|0
1995|10101B.prefab|Scences/10101_Training/10101B|0|0
1996|10101B_Lightmap.exr|Scences/10101_Training/10101B_Lightmap|0|0
1997|10102A.prefab|Scences/10102_Training/10102A|0|0
1998|10102A_Lightmap.exr|Scences/10102_Training/10102A_Lightmap|0|0
1999|10102B.prefab|Scences/10102_Training/10102B|0|0
2000|10102B_Lightmap.exr|Scences/10102_Training/10102B_Lightmap|0|0
2001|10102_Dynamic.prefab|Scences/10102_Training/10102_Dynamic|0|0
2002|10103_Centaur.prefab|Scences/10103_Centaur/10103_Centaur|0|0
2003|10103_Lightmap.exr|Scences/10103_Centaur/10103_Lightmap|0|0
2004|10104_Lightmap.exr|Scences/10104_Relic/10104_Lightmap|0|0
2005|10104_Relic.prefab|Scences/10104_Relic/10104_Relic|0|0
2006|10105_Lightmap.exr|Scences/10105_Relic/10105_Lightmap|0|0
2007|10105_Relic.prefab|Scences/10105_Relic/10105_Relic|0|0
2008|10106_Beast.prefab|Scences/10106_Beast/10106_Beast|0|0
2009|10106_Lightmap.exr|Scences/10106_Beast/10106_Lightmap|0|0
2010|10107_Lightmap.exr|Scences/10107_Maze/10107_Lightmap|0|0
2011|10107_Maze.prefab|Scences/10107_Maze/10107_Maze|0|0
2012|10107_Trap_Source.prefab|Scences/10107_Maze/10107_Trap_Source|0|0
2013|10108_Lightmap.exr|Scences/10108_Maze/10108_Lightmap|0|0
2014|10108_Maze.prefab|Scences/10108_Maze/10108_Maze|0|0
2015|10109_Lightmap.exr|Scences/10109_Minos/10109_Lightmap|0|0
2016|10109_Minos.prefab|Scences/10109_Minos/10109_Minos|0|0
2017|10201_Eastern.prefab|Scences/10201_Eastern/10201_Eastern|0|0
2018|10201_Lightmap.exr|Scences/10201_Eastern/10201_Lightmap|0|0
2019|10202_Eastern.prefab|Scences/10202_Eastern/10202_Eastern|0|0
2020|10202_Lightmap.exr|Scences/10202_Eastern/10202_Lightmap|0|0
2021|10203_Lightmap.exr|Scences/10203_Ogre/10203_Lightmap|0|0
2022|10203_Ogre.prefab|Scences/10203_Ogre/10203_Ogre|0|0
2023|10204_BurialGrounds.prefab|Scences/10204_BurialGrounds/10204_BurialGrounds|0|0
2024|10204_Lightmap.exr|Scences/10204_BurialGrounds/10204_Lightmap|0|0
2025|10205_BurialGrounds.prefab|Scences/10205_BurialGrounds/10205_BurialGrounds|0|0
2026|10205_Lightmap.exr|Scences/10205_BurialGrounds/10205_Lightmap|0|0
2027|10206_EarthLord.prefab|Scences/10206_EarthLord/10206_EarthLord|0|0
2028|10206_Lightmap.exr|Scences/10206_EarthLord/10206_Lightmap|0|0
2029|10207_Lightmap.exr|Scences/10207_Salonica/10207_Lightmap|0|0
2030|10207_Salonica.prefab|Scences/10207_Salonica/10207_Salonica|0|0
2031|10208_Lightmap.exr|Scences/10208_Salonica/10208_Lightmap|0|0
2032|10208_Salonica.prefab|Scences/10208_Salonica/10208_Salonica|0|0
2033|10209_Dryad.prefab|Scences/10209_Dryad/10209_Dryad|0|0
2034|10209_Lightmap.exr|Scences/10209_Dryad/10209_Lightmap|0|0
2035|10301_Lightmap.exr|Scences/10301_Olympus/10301_Lightmap|0|0
2036|10301_Olympus.prefab|Scences/10301_Olympus/10301_Olympus|0|0
2037|10302_Lightmap.exr|Scences/10302_Olympus/10302_Lightmap|0|0
2038|10302_Olympus.prefab|Scences/10302_Olympus/10302_Olympus|0|0
2039|10303_Lightmap.exr|Scences/10303_Radon/10303_Lightmap|0|0
2040|10303_Radon.prefab|Scences/10303_Radon/10303_Radon|0|0
2041|10303_Range.prefab|Scences/10303_Radon/10303_Range|0|0
2042|10304_Ancient.prefab|Scences/10304_Ancient/10304_Ancient|0|0
2043|10304_Lightmap.exr|Scences/10304_Ancient/10304_Lightmap|0|0
2044|10305_Ancient.prefab|Scences/10305_Ancient/10305_Ancient|0|0
2045|10305_Lightmap.exr|Scences/10305_Ancient/10305_Lightmap|0|0
2046|10306_Griffin.prefab|Scences/10306_Griffin/10306_Griffin|0|0
2047|10306_Lightmap.exr|Scences/10306_Griffin/10306_Lightmap|0|0
2048|10307_ColdGate.prefab|Scences/10307_ColdGate/10307_ColdGate|0|0
2049|10307_Lightmap.exr|Scences/10307_ColdGate/10307_Lightmap|0|0
2050|10308_ColdGate.prefab|Scences/10308_ColdGate/10308_ColdGate|0|0
2051|10308_Lightmap.exr|Scences/10308_ColdGate/10308_Lightmap|0|0
2052|10309_Lightmap.exr|Scences/10309_Sissel/10309_Lightmap|0|0
2053|10309_Sissel.prefab|Scences/10309_Sissel/10309_Sissel|0|0
2054|10401_CretaIsland.prefab|Scences/10401_CretaIsland/10401_CretaIsland|0|0
2055|10401_Dynamic.prefab|Scences/10401_CretaIsland/10401_Dynamic|0|0
2056|10401_Lightmap.exr|Scences/10401_CretaIsland/10401_Lightmap|0|0
2057|10402_CretaIsland.prefab|Scences/10402_CretaIsland/10402_CretaIsland|0|0
2058|10402_Lightmap.exr|Scences/10402_CretaIsland/10402_Lightmap|0|0
2059|10403_Dynamic.prefab|Scences/10403_Shaman/10403_Dynamic|0|0
2060|10403_Lightmap.exr|Scences/10403_Shaman/10403_Lightmap|0|0
2061|10403_Shaman.prefab|Scences/10403_Shaman/10403_Shaman|0|0
2062|10404_Lightmap.exr|Scences/10404_Styx/10404_Lightmap|0|0
2063|10404_Styx.prefab|Scences/10404_Styx/10404_Styx|0|0
2064|10405_Lightmap.exr|Scences/10405_Styx/10405_Lightmap|0|0
2065|10405_Styx.prefab|Scences/10405_Styx/10405_Styx|0|0
2066|10406_Ferryman.prefab|Scences/10406_Ferryman/10406_Ferryman|0|0
2067|10406_Lightmap.exr|Scences/10406_Ferryman/10406_Lightmap|0|0
2068|10407_Lightmap.exr|Scences/10407_Tower/10407_Lightmap|0|0
2069|10407_Tower.prefab|Scences/10407_Tower/10407_Tower|0|0
2070|10408_Lightmap.exr|Scences/10408_Tower/10408_Lightmap|0|0
2071|10408_Tower.prefab|Scences/10408_Tower/10408_Tower|0|0
2072|10409_Cerberus.prefab|Scences/10409_Cerberus/10409_Cerberus|0|0
2073|10409_Lightmap.exr|Scences/10409_Cerberus/10409_Lightmap|0|0
2074|30001_Boss.prefab|Scences/30001_Boss/30001_Boss|0|0
2075|30001_Lightmap.exr|Scences/30001_Boss/30001_Lightmap|0|0
2076|P_Home.prefab|Scences/Home/P_Home|0|0
2077|TestScene.prefab|Scences/TestScene/TestScene|0|0
2078|10004_Trap.prefab|Scences/Traps/10004_Trap|0|0
2079|10100_SpawnPoint.prefab|Scences/Traps/10100_SpawnPoint|0|0
2080|10100_Trap.prefab|Scences/Traps/10100_Trap|0|0
2081|10101_SpawnPoint.prefab|Scences/Traps/10101_SpawnPoint|0|0
2082|10101_Trap.prefab|Scences/Traps/10101_Trap|0|0
2083|10102_SpawnPoint.prefab|Scences/Traps/10102_SpawnPoint|0|0
2084|10102_Trap.prefab|Scences/Traps/10102_Trap|0|0
2085|10103_SpawnPoint.prefab|Scences/Traps/10103_SpawnPoint|0|0
2086|10103_Trap.prefab|Scences/Traps/10103_Trap|0|0
2087|10104_SpawnPoint.prefab|Scences/Traps/10104_SpawnPoint|0|0
2088|10104_Trap.prefab|Scences/Traps/10104_Trap|0|0
2089|10105_SpawnPoint.prefab|Scences/Traps/10105_SpawnPoint|0|0
2090|10105_Trap.prefab|Scences/Traps/10105_Trap|0|0
2091|10106_SpawnPoint.prefab|Scences/Traps/10106_SpawnPoint|0|0
2092|10106_Trap.prefab|Scences/Traps/10106_Trap|0|0
2093|10107_SpawnPoint.prefab|Scences/Traps/10107_SpawnPoint|0|0
2094|10107_Trap.prefab|Scences/Traps/10107_Trap|0|0
2095|10108_SpawnPoint.prefab|Scences/Traps/10108_SpawnPoint|0|0
2096|10108_Trap.prefab|Scences/Traps/10108_Trap|0|0
2097|10109_SpawnPoint.prefab|Scences/Traps/10109_SpawnPoint|0|0
2098|10109_Trap.prefab|Scences/Traps/10109_Trap|0|0
2099|10201_SpawnPoint.prefab|Scences/Traps/10201_SpawnPoint|0|0
2100|10201_Trap.prefab|Scences/Traps/10201_Trap|0|0
2101|10202_SpawnPoint.prefab|Scences/Traps/10202_SpawnPoint|0|0
2102|10202_Trap.prefab|Scences/Traps/10202_Trap|0|0
2103|10203_SpawnPoint.prefab|Scences/Traps/10203_SpawnPoint|0|0
2104|10203_Trap.prefab|Scences/Traps/10203_Trap|0|0
2105|10204_SpawnPoint.prefab|Scences/Traps/10204_SpawnPoint|0|0
2106|10204_Trap.prefab|Scences/Traps/10204_Trap|0|0
2107|10205_SpawnPoint.prefab|Scences/Traps/10205_SpawnPoint|0|0
2108|10205_Trap.prefab|Scences/Traps/10205_Trap|0|0
2109|10206_SpawnPoint.prefab|Scences/Traps/10206_SpawnPoint|0|0
2110|10206_Trap.prefab|Scences/Traps/10206_Trap|0|0
2111|10207_SpawnPoint.prefab|Scences/Traps/10207_SpawnPoint|0|0
2112|10207_Trap.prefab|Scences/Traps/10207_Trap|0|0
2113|10208_SpawnPoint.prefab|Scences/Traps/10208_SpawnPoint|0|0
2114|10208_Trap.prefab|Scences/Traps/10208_Trap|0|0
2115|10209_SpawnPoint.prefab|Scences/Traps/10209_SpawnPoint|0|0
2116|10209_Trap.prefab|Scences/Traps/10209_Trap|0|0
2117|10301_SpawnPoint.prefab|Scences/Traps/10301_SpawnPoint|0|0
2118|10301_Trap.prefab|Scences/Traps/10301_Trap|0|0
2119|10302_SpawnPoint.prefab|Scences/Traps/10302_SpawnPoint|0|0
2120|10302_Trap.prefab|Scences/Traps/10302_Trap|0|0
2121|10303_SpawnPoint.prefab|Scences/Traps/10303_SpawnPoint|0|0
2122|10303_Trap.prefab|Scences/Traps/10303_Trap|0|0
2123|10304_SpawnPoint.prefab|Scences/Traps/10304_SpawnPoint|0|0
2124|10304_Trap.prefab|Scences/Traps/10304_Trap|0|0
2125|10305_SpawnPoint.prefab|Scences/Traps/10305_SpawnPoint|0|0
2126|10305_Trap.prefab|Scences/Traps/10305_Trap|0|0
2127|10306_SpawnPoint.prefab|Scences/Traps/10306_SpawnPoint|0|0
2128|10306_Trap.prefab|Scences/Traps/10306_Trap|0|0
2129|10307_SpawnPoint.prefab|Scences/Traps/10307_SpawnPoint|0|0
2130|10307_Trap.prefab|Scences/Traps/10307_Trap|0|0
2131|10308_SpawnPoint.prefab|Scences/Traps/10308_SpawnPoint|0|0
2132|10308_Trap.prefab|Scences/Traps/10308_Trap|0|0
2133|10309_SpawnPoint.prefab|Scences/Traps/10309_SpawnPoint|0|0
2134|10309_Trap.prefab|Scences/Traps/10309_Trap|0|0
2135|10401_SpawnPoint.prefab|Scences/Traps/10401_SpawnPoint|0|0
2136|10401_Trap.prefab|Scences/Traps/10401_Trap|0|0
2137|10402_SpawnPoint.prefab|Scences/Traps/10402_SpawnPoint|0|0
2138|10402_Trap.prefab|Scences/Traps/10402_Trap|0|0
2139|10403_SpawnPoint.prefab|Scences/Traps/10403_SpawnPoint|0|0
2140|10403_Trap.prefab|Scences/Traps/10403_Trap|0|0
2141|10404_SpawnPoint.prefab|Scences/Traps/10404_SpawnPoint|0|0
2142|10404_Trap.prefab|Scences/Traps/10404_Trap|0|0
2143|10405_SpawnPoint.prefab|Scences/Traps/10405_SpawnPoint|0|0
2144|10405_Trap.prefab|Scences/Traps/10405_Trap|0|0
2145|10406_SpawnPoint.prefab|Scences/Traps/10406_SpawnPoint|0|0
2146|10406_Trap.prefab|Scences/Traps/10406_Trap|0|0
2147|10407_SpawnPoint.prefab|Scences/Traps/10407_SpawnPoint|0|0
2148|10407_Trap.prefab|Scences/Traps/10407_Trap|0|0
2149|10408_SpawnPoint.prefab|Scences/Traps/10408_SpawnPoint|0|0
2150|10408_Trap.prefab|Scences/Traps/10408_Trap|0|0
2151|10409_SpawnPoint.prefab|Scences/Traps/10409_SpawnPoint|0|0
2152|10409_Trap.prefab|Scences/Traps/10409_Trap|0|0
2153|20001_SpawnPoint.prefab|Scences/Traps/20001_SpawnPoint|0|0
2154|20001_TempDoor.prefab|Scences/Traps/20001_TempDoor|0|0
2155|30001_Trap.prefab|Scences/Traps/30001_Trap|0|0
2156|40001_Trap.prefab|Scences/Traps/40001_Trap|0|0
2157|se_01_login.mp3|se/se_01_login|0|0
2158|se_03_zhandou.mp3|se/se_03_zhandou|0|0
2159|se_05_xuedi.mp3|se/se_05_xuedi|0|0
2160|se_06_huangye.mp3|se/se_06_huangye|0|0
2161|se_07_dilao.mp3|se/se_07_dilao|0|0
2162|se_08_rongyan1.mp3|se/se_08_rongyan1|0|0
2163|se_09_conglin1.mp3|se/se_09_conglin1|0|0
2164|se_10_conglin2.mp3|se/se_10_conglin2|0|0
2165|se_11_rongyan2.mp3|se/se_11_rongyan2|0|0
2166|se_12_zhandou2.mp3|se/se_12_zhandou2|0|0
2167|se_13_huangye2.mp3|se/se_13_huangye2|0|0
2168|se_advanced.mp3|se/se_advanced|0|0
2169|se_assassin hit.mp3|se/se_assassin hit|0|0
2170|se_assassin run.mp3|se/se_assassin run|0|0
2171|se_attack by arrow.mp3|se/se_attack by arrow|0|0
2172|se_attack by dagger.mp3|se/se_attack by dagger|0|0
2173|se_attack by staff.mp3|se/se_attack by staff|0|0
2174|se_benison.mp3|se/se_benison|0|0
2175|se_bowman run.mp3|se/se_bowman run|0|0
2176|se_by hitting.mp3|se/se_by hitting|0|0
2177|se_by slashing.mp3|se/se_by slashing|0|0
2178|se_choose role.mp3|se/se_choose role|0|0
2179|se_clean up.mp3|se/se_clean up|0|0
2180|se_click.mp3|se/se_click|0|0
2181|se_close.mp3|se/se_close|0|0
2182|se_combatant run.mp3|se/se_combatant run|0|0
2183|se_decomposition equipment.mp3|se/se_decomposition equipment|0|0
2184|se_dialog.mp3|se/se_dialog|0|0
2185|se_draconic gem.mp3|se/se_draconic gem|0|0
2186|se_draconic.mp3|se/se_draconic|0|0
2187|se_enchanter hit.mp3|se/se_enchanter hit|0|0
2188|se_enchanter run.mp3|se/se_enchanter run|0|0
2189|se_gem mounting.mp3|se/se_gem mounting|0|0
2190|se_holyland.mp3|se/se_holyland|0|0
2191|se_instance.mp3|se/se_instance|0|0
2192|se_learn skill.mp3|se/se_learn skill|0|0
2193|se_login.mp3|se/se_login|0|0
2194|se_lose.mp3|se/se_lose|0|0
2195|se_open boxes.mp3|se/se_open boxes|0|0
2196|se_open.mp3|se/se_open|0|0
2197|se_pick up draconic.mp3|se/se_pick up draconic|0|0
2198|se_shooting.mp3|se/se_shooting|0|0
2199|se_slipping.mp3|se/se_slipping|0|0
2200|se_strengthen.mp3|se/se_strengthen|0|0
2201|se_synthetic gem.mp3|se/se_synthetic gem|0|0
2202|se_worn equipment.mp3|se/se_worn equipment|0|0
2203|AngryInclude.cginc|Shader/AngryInclude|0|0
2204|DiamondShader.shader|Shader/DiamondShader|0|0
2205|Fallback.shader|Shader/Fallback|0|0
2206|MogoAngelUI.shader|Shader/MogoAngelUI|0|0
2207|MogoBlackWhite.shader|Shader/MogoBlackWhite|0|0
2208|MogoButtonUI.shader|Shader/MogoButtonUI|0|0
2209|MogoCameraLighting.shader|Shader/MogoCameraLighting|0|0
2210|MogoChangeColor.shader|Shader/MogoChangeColor|0|0
2211|MogoEquipShader.shader|Shader/MogoEquipShader|0|0
2212|MogoFakeLight.shader|Shader/MogoFakeLight|0|0
2213|MogoFlashLight.shader|Shader/MogoFlashLight|0|0
2214|MogoFont.shader|Shader/MogoFont|0|0
2215|MogoGodUI.shader|Shader/MogoGodUI|0|0
2216|MogoGray.shader|Shader/MogoGray|0|0
2217|MogoMonsterHitShader.shader|Shader/MogoMonsterHitShader|0|0
2218|MogoSkybox.shader|Shader/MogoSkybox|0|0
2219|MogoSkybox2.shader|Shader/MogoSkybox2|0|0
2220|MogoStoneShader.shader|Shader/MogoStoneShader|0|0
2221|MogoTeachFont.shader|Shader/MogoTeachFont|0|0
2222|MogoTopUI.shader|Shader/MogoTopUI|0|0
2223|MogoTransparentDiffuse.shader|Shader/MogoTransparentDiffuse|0|0
2224|MogoUI.shader|Shader/MogoUI|0|0
2225|MogoUIAdd.shader|Shader/MogoUIAdd|0|0
2226|MogoUIBackGround.shader|Shader/MogoUIBackGround|0|0
2227|MogoUVAnimation.shader|Shader/MogoUVAnimation|0|0
2228|MonsterShader.shader|Shader/MonsterShader|0|0
2229|PlayerShader.shader|Shader/PlayerShader|0|0
2230|Rain.shader|Shader/Rain|0|0
2231|RainSplash.shader|Shader/RainSplash|0|0
2232|ReflectiveBackgroundSelfIllumination.shader|Shader/ReflectiveBackgroundSelfIllumination|0|0
2233|Rrefraction Fixed.shader|Shader/Rrefraction Fixed|0|0
2234|Rrefraction.shader|Shader/Rrefraction|0|0
2236|skill_104_x_twinblade_skill_2.prefab|Fx/fx_prefab/skill_104_x_twinblade_skill_2|0|0
2237|skill_104_x_dagger_skill_2.prefab|Fx/fx_prefab/skill_104_x_dagger_skill_2|0|0
